입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,F20,조현병,62,3902,429203,25473,38770544,31655474,7115070,2019,30_39,환자부담금
입원,C50,유방의 악성 신생물,64,3456,88029,14339,33850126,28054941,5795185,2019,30_39,환자부담금
입원,S42,어깨 및 위팔의 골절,66,3378,34128,4264,9136240,6751682,2384558,2019,30_39,환자부담금
입원,K85,급성 췌장염,77,2927,31062,4345,9694040,7386295,2307745,2019,30_39,환자부담금
입원,F10,알코올사용에 의한 정신 및 행동 장애,94,2327,140582,8083,13351557,10142526,3209031,2019,30_39,환자부담금
입원,F31,양극성 정동장애,114,1897,82121,4860,9470997,7142727,2328270,2019,30_39,환자부담금
입원,I63,뇌경색증,155,1147,34363,2544,9932792,7944848,1987944,2019,30_39,환자부담금
입원,I61,뇌내출혈,194,749,53335,2863,13164947,11076486,2088461,2019,30_39,환자부담금
입원,G82,하반신마비 및 사지마비,240,563,71026,3446,9714961,7711365,2003596,2019,30_39,환자부담금
입원,M51,기타 추간판장애,1,54443,369422,66423,56564325,42170377,14393948,2019,40_49,환자부담금
입원,K64,치핵 및 항문주위정맥혈전증,2,36177,98407,36980,42817701,33513185,9304516,2019,40_49,환자부담금
입원,D25,자궁의 평활근종,3,30356,144874,32297,90523878,70913366,19610512,2019,40_49,환자부담금
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4,27029,95781,28864,21054286,15880842,5173444,2019,40_49,환자부담금
입원,M75,어깨병변,5,22900,150208,27327,34647337,25937385,8709952,2019,40_49,환자부담금
입원,M50,경추간판장애,6,20694,114850,23974,18775197,14025185,4750012,2019,40_49,환자부담금
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",7,15447,76529,17433,8261455,6231006,2030449,2019,40_49,환자부담금
입원,G47,수면장애,8,14014,32635,18937,12615618,9996174,2619444,2019,40_49,환자부담금
입원,N20,신장 및 요관의 결석,9,13310,32757,15486,18481146,14005422,4475724,2019,40_49,환자부담금
입원,C50,유방의 악성 신생물,10,13266,430109,57989,119900799,100503904,19396895,2019,40_49,환자부담금
입원,R42,어지럼증 및 어지럼,12,12817,23035,13414,7497168,5110858,2386310,2019,40_49,환자부담금
입원,K80,담석증,13,12550,71167,14723,50818977,37550441,13268536,2019,40_49,환자부담금
입원,K35,급성 충수염,14,12026,60751,12704,39140017,30618544,8521473,2019,40_49,환자부담금
입원,H26,기타 백내장,17,11694,18640,17965,16940882,13585259,3355623,2019,40_49,환자부담금
입원,M23,무릎의 내부장애,18,11382,88336,13502,20080456,14709494,5370962,2019,40_49,환자부담금
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",19,11293,113678,14100,26533236,18523636,8009600,2019,40_49,환자부담금
입원,H81,전정기능의 장애,20,10807,34441,11614,9409437,6536941,2872496,2019,40_49,환자부담금
입원,S82,발목을 포함한 아래다리의 골절,22,9698,142010,13100,31720471,23766838,7953633,2019,40_49,환자부담금
입원,K60,항문 및 직장부의 열창 및 누공,23,9461,25108,10237,11128004,8794415,2333589,2019,40_49,환자부담금
입원,C73,갑상선의 악성 신생물,24,8923,75315,12497,33436790,26857724,6579066,2019,40_49,환자부담금
입원,N80,자궁내막증,25,8887,45232,9605,26540258,20502655,6037603,2019,40_49,환자부담금
입원,M48,기타 척추병증,28,8114,56342,9317,9987295,7472826,2514469,2019,40_49,환자부담금
입원,I20,협심증,29,8036,25184,9222,24589135,21607537,2981598,2019,40_49,환자부담금
입원,S92,발목을 제외한 발의 골절,30,7959,91166,9861,15816245,11697722,4118523,2019,40_49,환자부담금
입원,S62,손목 및 손부위의 골절,31,7857,51948,8772,11606941,8627092,2979849,2019,40_49,환자부담금
입원,J18,상세불명 병원체의 폐렴,33,7806,66575,9106,18323740,14315990,4007750,2019,40_49,환자부담금
입원,N39,비뇨계통의 기타 장애,34,7729,22234,8056,10131576,7959515,2172061,2019,40_49,환자부담금
입원,E11,2형 당뇨병,38,6188,57258,8467,12413435,9573117,2840318,2019,40_49,환자부담금
입원,S22,"늑골, 흉골 및 흉추의 골절",40,6128,71809,7489,10117594,7568824,2548770,2019,40_49,환자부담금
입원,N10,급성 세뇨관-간질신장염,42,6039,45109,6841,10748209,8107380,2640829,2019,40_49,환자부담금
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,45,5506,94194,22818,48547981,45047543,3500438,2019,40_49,환자부담금
입원,J32,만성 부비동염,46,5334,16863,5703,10401653,7548001,2853652,2019,40_49,환자부담금
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",47,5258,49979,6274,7718765,5714517,2004248,2019,40_49,환자부담금
입원,B15,급성 A형간염,49,4997,45154,5562,12736977,10089072,2647905,2019,40_49,환자부담금
입원,I67,기타 뇌혈관질환,50,4994,50239,7403,29482040,25480970,4001070,2019,40_49,환자부담금
입원,F10,알코올사용에 의한 정신 및 행동 장애,51,4933,323790,17928,29468710,22592197,6876513,2019,40_49,환자부담금
입원,F20,조현병,53,4877,668040,32807,58326909,48089700,10237209,2019,40_49,환자부담금
입원,S52,아래팔의 골절,55,4849,45523,5801,12715714,9532278,3183436,2019,40_49,환자부담금
입원,K57,장의 게실병,56,4809,28577,5423,7746931,5746650,2000281,2019,40_49,환자부담금
입원,S06,두개내손상,57,4758,70070,6943,18713846,15087228,3626618,2019,40_49,환자부담금
입원,M17,무릎관절증,58,4683,45428,5988,8266364,6091079,2175285,2019,40_49,환자부담금
입원,I63,뇌경색증,61,4393,145024,10539,36812722,29229505,7583217,2019,40_49,환자부담금
입원,S42,어깨 및 위팔의 골절,63,4321,45588,5438,12055990,8945412,3110578,2019,40_49,환자부담금
입원,D27,난소의 양성 신생물,67,4052,19812,4202,11848923,9229025,2619898,2019,40_49,환자부담금
입원,K70,알코올성 간질환,69,3978,65331,6755,22201656,17756959,4444697,2019,40_49,환자부담금
입원,S02,두개골 및 안면골의 골절,71,3888,24852,4530,8019365,5702329,2317036,2019,40_49,환자부담금
입원,K85,급성 췌장염,75,3723,40598,5355,12802242,9793371,3008871,2019,40_49,환자부담금
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",78,3526,14081,3652,9378673,7326541,2052132,2019,40_49,환자부담금
입원,C16,위의 악성 신생물,80,3402,111202,12747,35597586,31271572,4326014,2019,40_49,환자부담금
입원,S32,요추 및 골반의 골절,81,3373,51302,4617,8721577,6556511,2165066,2019,40_49,환자부담금
입원,N18,만성 신장병,84,3229,57199,6658,25852867,22543166,3309701,2019,40_49,환자부담금
입원,I21,급성 심근경색증,88,3094,18232,3517,31922808,29475220,2447588,2019,40_49,환자부담금
입원,K81,담낭염,93,2896,15791,3330,9944020,7281109,2662911,2019,40_49,환자부담금
입원,D05,유방의 제자리암종,104,2547,25327,3975,16169451,12662969,3506482,2019,40_49,환자부담금
입원,I61,뇌내출혈,108,2370,201396,10517,47387305,39824625,7562680,2019,40_49,환자부담금
입원,C22,간 및 간내 담관의 악성 신생물,109,2320,63681,7791,31734339,28828483,2905856,2019,40_49,환자부담금
입원,C34,기관지 및 폐의 악성 신생물,131,1832,60915,7683,21941713,19663586,2278127,2019,40_49,환자부담금
입원,C18,결장의 악성 신생물,133,1815,62307,9644,23627179,21119749,2507430,2019,40_49,환자부담금
입원,G81,편마비,136,1801,223039,10907,30948761,24210422,6738339,2019,40_49,환자부담금
입원,F31,양극성 정동장애,137,1791,89114,5266,9342100,7090160,2251940,2019,40_49,환자부담금
입원,I60,거미막하출혈,140,1748,76766,4448,37752481,33599366,4153115,2019,40_49,환자부담금
입원,M87,골괴사,154,1427,25813,2419,9758356,7546073,2212283,2019,40_49,환자부담금
입원,C56,난소의 악성 신생물,155,1410,64909,9152,18678853,16496806,2182047,2019,40_49,환자부담금
입원,Z94,이식된 기관 및 조직의 상태,170,1220,20474,2134,19377071,17105311,2271760,2019,40_49,환자부담금
입원,G82,하반신마비 및 사지마비,178,1071,146608,6914,19814291,15699257,4115034,2019,40_49,환자부담금
입원,M51,기타 추간판장애,1,71671,538533,88728,82439634,61570551,20869083,2019,50_59,환자부담금
입원,H25,노년백내장,2,53514,90000,87711,79667473,63880430,15787043,2019,50_59,환자부담금
입원,M75,어깨병변,3,48760,390028,60232,94596760,70930573,23666187,2019,50_59,환자부담금
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4,35076,145987,37708,31504730,23826095,7678635,2019,50_59,환자부담금
입원,K64,치핵 및 항문주위정맥혈전증,5,34798,98549,35581,41671118,32566848,9104270,2019,50_59,환자부담금
입원,M48,기타 척추병증,6,28256,230157,34001,41314567,30979733,10334834,2019,50_59,환자부담금
입원,M50,경추간판장애,7,27924,181014,32868,29831785,22350113,7481672,2019,50_59,환자부담금
입원,M23,무릎의 내부장애,8,25487,236892,31084,49797398,36817529,12979869,2019,50_59,환자부담금
입원,M17,무릎관절증,9,25186,361649,36947,75031032,56357764,18673268,2019,50_59,환자부담금
입원,R42,어지럼증 및 어지럼,10,23932,46046,25158,15341673,10383074,4958599,2019,50_59,환자부담금
입원,I20,협심증,11,22107,76685,25347,81773567,72766159,9007408,2019,50_59,환자부담금
입원,H81,전정기능의 장애,12,20559,71965,22328,19561969,13581215,5980754,2019,50_59,환자부담금
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",13,20026,117911,23632,11810740,8922250,2888490,2019,50_59,환자부담금
입원,M54,등통증,14,19060,81411,22563,9479927,7145821,2334106,2019,50_59,환자부담금
입원,H26,기타 백내장,15,17687,27115,26034,25559883,20496127,5063756,2019,50_59,환자부담금
입원,S82,발목을 포함한 아래다리의 골절,16,17405,276529,24245,55619581,41672250,13947331,2019,50_59,환자부담금
입원,I83,하지의 정맥류,17,16990,29773,17750,10749464,8421170,2328294,2019,50_59,환자부담금
입원,N20,신장 및 요관의 결석,18,16276,46667,19339,27581564,21025322,6556242,2019,50_59,환자부담금
입원,K63,장의 기타 질환,19,15308,42392,15801,17887745,13936588,3951157,2019,50_59,환자부담금
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",20,15035,164603,18880,31180705,22341786,8838919,2019,50_59,환자부담금
입원,C50,유방의 악성 신생물,21,15033,627678,73983,136350840,117180639,19170201,2019,50_59,환자부담금
입원,K80,담석증,22,14794,96692,17683,64528009,48108777,16419232,2019,50_59,환자부담금
입원,S52,아래팔의 골절,23,14715,151916,17919,39340870,29481461,9859409,2019,50_59,환자부담금
입원,S92,발목을 제외한 발의 골절,24,14408,187136,18182,29284543,21724166,7560377,2019,50_59,환자부담금
입원,E11,2형 당뇨병,25,13981,140116,19913,27264495,21145622,6118873,2019,50_59,환자부담금
입원,J18,상세불명 병원체의 폐렴,26,13780,143780,17224,39762176,31330604,8431572,2019,50_59,환자부담금
입원,S22,"늑골, 흉골 및 흉추의 골절",27,13705,179862,17103,24248801,18073632,6175169,2019,50_59,환자부담금
입원,R07,목구멍 및 가슴의 통증,28,13360,22425,14103,10847435,8381263,2466172,2019,50_59,환자부담금
입원,I63,뇌경색증,29,13218,486952,32341,110028471,86921972,23106499,2019,50_59,환자부담금
입원,M65,윤활막염 및 힘줄윤활막염,30,13180,76538,14385,14375286,10807422,3567864,2019,50_59,환자부담금
입원,G47,수면장애,32,12776,28142,16261,10788040,8550099,2237941,2019,50_59,환자부담금
입원,I67,기타 뇌혈관질환,33,12405,131337,18473,71445962,61331189,10114773,2019,50_59,환자부담금
입원,N39,비뇨계통의 기타 장애,34,12016,43402,12801,18005681,14150365,3855316,2019,50_59,환자부담금
입원,R51,두통,35,11696,31610,12256,10269357,6838874,3430483,2019,50_59,환자부담금
입원,K35,급성 충수염,36,11641,62920,12409,38972634,30433738,8538896,2019,50_59,환자부담금
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",37,10631,29239,11035,12506180,9637741,2868439,2019,50_59,환자부담금
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,38,10497,210900,47828,107044428,99590146,7454282,2019,50_59,환자부담금
입원,D25,자궁의 평활근종,39,10306,49426,10938,30354804,23807937,6546867,2019,50_59,환자부담금
입원,G44,기타 두통증후군,40,9676,33111,10166,10388259,6914050,3474209,2019,50_59,환자부담금
입원,S62,손목 및 손부위의 골절,41,9380,72985,10526,15281970,11405742,3876228,2019,50_59,환자부담금
입원,N10,급성 세뇨관-간질신장염,42,9275,77523,10617,18481444,14009425,4472019,2019,50_59,환자부담금
입원,S06,두개내손상,43,8972,162773,14382,45356570,37128999,8227571,2019,50_59,환자부담금
입원,C73,갑상선의 악성 신생물,44,8956,104017,13974,35454309,28562125,6892184,2019,50_59,환자부담금
입원,B02,대상포진,45,8848,71911,9710,11299654,8551871,2747783,2019,50_59,환자부담금
입원,C16,위의 악성 신생물,46,8810,265200,30076,86721585,76605862,10115723,2019,50_59,환자부담금
입원,G56,팔의 단일신경병증,47,8137,55786,9054,13113009,9915868,3197141,2019,50_59,환자부담금
입원,C22,간 및 간내 담관의 악성 신생물,48,8085,204608,24687,107822419,98387377,9435042,2019,50_59,환자부담금
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,49,7878,90219,10103,20528707,15406753,5121954,2019,50_59,환자부담금
입원,S32,요추 및 골반의 골절,50,7740,130267,10984,20637927,15349210,5288717,2019,50_59,환자부담금
입원,C34,기관지 및 폐의 악성 신생물,52,7188,246620,29860,82237521,73693391,8544130,2019,50_59,환자부담금
입원,M43,기타 변형성 등병증,53,7157,69128,8802,16474385,12423049,4051336,2019,50_59,환자부담금
입원,J32,만성 부비동염,54,7128,24144,7634,13851787,10029963,3821824,2019,50_59,환자부담금
입원,F10,알코올사용에 의한 정신 및 행동 장애,55,7062,563404,28380,48788325,37107907,11680418,2019,50_59,환자부담금
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,56,7051,39879,7335,10939005,8211150,2727855,2019,50_59,환자부담금
입원,N18,만성 신장병,57,6977,174572,17040,60392855,52814819,7578036,2019,50_59,환자부담금
입원,I21,급성 심근경색증,59,6910,44342,7963,75371855,69674715,5697140,2019,50_59,환자부담금
입원,S42,어깨 및 위팔의 골절,63,6370,75899,8070,18876919,14040408,4836511,2019,50_59,환자부담금
입원,K70,알코올성 간질환,64,6056,100575,10312,33169939,26481019,6688920,2019,50_59,환자부담금
입원,M77,기타 골부착부병증,65,5965,44258,6967,8212175,6129567,2082608,2019,50_59,환자부담금
입원,L03,연조직염,67,5879,56324,6664,9565725,7286783,2278942,2019,50_59,환자부담금
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,69,5780,38034,6122,8456798,6388408,2068390,2019,50_59,환자부담금
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",70,5678,59293,6819,8096822,6017177,2079645,2019,50_59,환자부담금
입원,I25,만성 허혈심장병,71,5492,20606,6017,28234658,25407788,2826870,2019,50_59,환자부담금
입원,C18,결장의 악성 신생물,72,5273,183643,26618,64626918,57896004,6730914,2019,50_59,환자부담금
입원,D13,기타 및 부위불명의 소화계통의 양성 신생물,74,5108,24426,5593,13030689,9920551,3110138,2019,50_59,환자부담금
입원,G81,편마비,75,5107,710265,31675,90597914,70351933,20245981,2019,50_59,환자부담금
입원,G45,일과성 뇌허혈발작 및 관련 증후군,77,5002,20661,5390,8650145,5650870,2999275,2019,50_59,환자부담금
입원,I61,뇌내출혈,80,4869,450901,21921,89978496,74426201,15552295,2019,50_59,환자부담금
입원,F20,조현병,81,4812,822681,35958,69522868,57120428,12402440,2019,50_59,환자부담금
입원,I48,심방세동 및 조동,86,4466,18189,5425,30175558,27600153,2575405,2019,50_59,환자부담금
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,89,4319,30327,5242,9414479,7284042,2130437,2019,50_59,환자부담금
입원,M20,손가락 및 발가락의 후천변형,90,4275,61932,6635,13489116,10178213,3310903,2019,50_59,환자부담금
입원,K57,장의 게실병,91,4250,27896,4809,8087109,6025038,2062071,2019,50_59,환자부담금
입원,K85,급성 췌장염,95,3963,39015,5223,11649889,8886738,2763151,2019,50_59,환자부담금
입원,K81,담낭염,100,3780,25402,4538,14581785,10811003,3770782,2019,50_59,환자부담금
입원,S02,두개골 및 안면골의 골절,102,3740,26389,4456,8597685,6149371,2448314,2019,50_59,환자부담금
입원,E14,상세불명의 당뇨병,103,3627,43332,5342,9673231,7497533,2175698,2019,50_59,환자부담금
입원,C20,직장의 악성 신생물,106,3553,120846,16787,42204375,37995793,4208582,2019,50_59,환자부담금
입원,H66,화농성 및 상세불명의 중이염,107,3519,17128,3942,8899261,6876977,2022284,2019,50_59,환자부담금
입원,K74,간의 섬유증 및 경변증,112,3286,53595,5551,18863181,15228191,3634990,2019,50_59,환자부담금
입원,K75,기타 염증성 간질환,114,3166,32530,3905,9317040,7158470,2158570,2019,50_59,환자부담금
입원,S72,대퇴골의 골절,119,2893,72710,5205,17572266,13423563,4148703,2019,50_59,환자부담금
입원,I60,거미막하출혈,120,2867,150325,8461,60968420,53811099,7157321,2019,50_59,환자부담금
입원,C56,난소의 악성 신생물,132,2482,141934,18211,36305313,32297065,4008248,2019,50_59,환자부담금
입원,M21,사지의 기타 후천변형,133,2444,33901,3081,8702973,6332662,2370311,2019,50_59,환자부담금
입원,M87,골괴사,135,2327,45843,3854,16296267,12600866,3695401,2019,50_59,환자부담금
입원,Z94,이식된 기관 및 조직의 상태,136,2322,44311,4160,41470735,36597715,4873020,2019,50_59,환자부담금
입원,C25,췌장의 악성 신생물,137,2307,109315,15777,35150492,31667735,3482757,2019,50_59,환자부담금
입원,F32,우울에피소드,141,2200,76635,4680,8473241,6430947,2042294,2019,50_59,환자부담금
입원,G82,하반신마비 및 사지마비,145,2127,310745,14357,40105489,31375528,8729961,2019,50_59,환자부담금
입원,D05,유방의 제자리암종,148,2070,29332,3613,12191272,9846868,2344404,2019,50_59,환자부담금
입원,F31,양극성 정동장애,178,1593,100742,5059,9895382,7550428,2344954,2019,50_59,환자부담금
입원,C92,골수성 백혈병,251,895,45809,3046,36778311,33754426,3023885,2019,50_59,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),279,773,106289,4175,8521805,6450646,2071159,2019,50_59,환자부담금
입원,H25,노년백내장,1,110431,173904,167917,156234313,125279616,30954697,2019,60_69,환자부담금
입원,M51,기타 추간판장애,2,48144,425312,59795,73778256,55191330,18586926,2019,60_69,환자부담금
입원,M17,무릎관절증,3,46254,975761,74612,281264318,216062363,65201955,2019,60_69,환자부담금
입원,M48,기타 척추병증,4,40008,407794,50427,82977847,62320131,20657716,2019,60_69,환자부담금
입원,M75,어깨병변,5,36547,352571,45821,97853965,73673454,24180511,2019,60_69,환자부담금
입원,I20,협심증,6,32193,118298,36813,137531099,123445580,14085519,2019,60_69,환자부담금
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,7,28711,137252,31269,29953917,22900136,7053781,2019,60_69,환자부담금
입원,R42,어지럼증 및 어지럼,8,24531,48818,25871,16385733,11076375,5309358,2019,60_69,환자부담금
입원,J18,상세불명 병원체의 폐렴,9,22777,284373,30438,84377696,67702079,16675617,2019,60_69,환자부담금
입원,I63,뇌경색증,10,21671,1069293,61814,209156148,165360246,43795902,2019,60_69,환자부담금
입원,K64,치핵 및 항문주위정맥혈전증,11,20770,59409,21251,24867812,19447327,5420485,2019,60_69,환자부담금
입원,H81,전정기능의 장애,12,19926,71751,21708,19708897,13650199,6058698,2019,60_69,환자부담금
입원,M23,무릎의 내부장애,13,18818,182437,22485,38819000,28930477,9888523,2019,60_69,환자부담금
입원,S22,"늑골, 흉골 및 흉추의 골절",14,17483,258075,22471,35865394,26731090,9134304,2019,60_69,환자부담금
입원,E11,2형 당뇨병,14,17483,222305,26713,39674212,30781264,8892948,2019,60_69,환자부담금
입원,S52,아래팔의 골절,16,15998,176546,19672,45475071,34192774,11282297,2019,60_69,환자부담금
입원,H26,기타 백내장,17,15587,24163,22604,23346518,18730586,4615932,2019,60_69,환자부담금
입원,S82,발목을 포함한 아래다리의 골절,18,15584,262287,21821,50691369,38016133,12675236,2019,60_69,환자부담금
입원,K63,장의 기타 질환,19,15266,45934,15835,20177180,15815433,4361747,2019,60_69,환자부담금
입원,C34,기관지 및 폐의 악성 신생물,20,15054,468846,56710,178236547,160767138,17469409,2019,60_69,환자부담금
입원,K80,담석증,21,14451,114055,18201,70892955,53503771,17389184,2019,60_69,환자부담금
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",22,14385,103441,17940,9966871,7511618,2455253,2019,60_69,환자부담금
입원,M50,경추간판장애,23,14054,113481,16919,20122170,15110617,5011553,2019,60_69,환자부담금
입원,S32,요추 및 골반의 골절,24,13752,246940,19382,37449524,27866245,9583279,2019,60_69,환자부담금
입원,I67,기타 뇌혈관질환,25,13490,148449,20105,79083216,67963321,11119895,2019,60_69,환자부담금
입원,I83,하지의 정맥류,26,12752,24033,13345,9654051,7560041,2094010,2019,60_69,환자부담금
입원,R07,목구멍 및 가슴의 통증,28,12655,21782,13342,10953333,8488155,2465178,2019,60_69,환자부담금
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,29,12330,258158,55024,124579585,116157481,8422104,2019,60_69,환자부담금
입원,C16,위의 악성 신생물,30,12009,297130,34905,110062950,97552921,12510029,2019,60_69,환자부담금
입원,C22,간 및 간내 담관의 악성 신생물,31,11992,279054,34036,136100652,124216904,11883748,2019,60_69,환자부담금
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",32,11722,34483,12263,15036446,11644683,3391763,2019,60_69,환자부담금
입원,N20,신장 및 요관의 결석,33,11068,37777,13220,22563619,17261568,5302051,2019,60_69,환자부담금
입원,S92,발목을 제외한 발의 골절,34,10591,150523,13684,22607985,16819884,5788101,2019,60_69,환자부담금
입원,N18,만성 신장병,35,10575,369402,30576,97909886,85225948,12683938,2019,60_69,환자부담금
입원,S06,두개내손상,36,10184,248978,18849,64461852,52509923,11951929,2019,60_69,환자부담금
입원,N39,비뇨계통의 기타 장애,37,10172,57709,11332,20229165,15935605,4293560,2019,60_69,환자부담금
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",38,9707,112729,12002,18681296,13661143,5020153,2019,60_69,환자부담금
입원,M43,기타 변형성 등병증,39,9641,116041,12114,32121481,24268130,7853351,2019,60_69,환자부담금
입원,N40,전립선증식증,41,9049,31615,10348,12706610,9644029,3062581,2019,60_69,환자부담금
입원,N10,급성 세뇨관-간질신장염,42,8878,85314,10478,21500470,16482039,5018431,2019,60_69,환자부담금
입원,C50,유방의 악성 신생물,43,8659,297812,35585,73379870,64308280,9071590,2019,60_69,환자부담금
입원,B02,대상포진,44,8483,74778,9475,11848042,9005715,2842327,2019,60_69,환자부담금
입원,I25,만성 허혈심장병,45,8437,38569,9388,47207062,42483209,4723853,2019,60_69,환자부담금
입원,G81,편마비,46,8322,1263331,54019,150529038,115978792,34550246,2019,60_69,환자부담금
입원,D13,기타 및 부위불명의 소화계통의 양성 신생물,48,7820,38470,8576,19660501,15119844,4540657,2019,60_69,환자부담금
입원,I21,급성 심근경색증,49,7795,57147,9311,90031438,83216677,6814761,2019,60_69,환자부담금
입원,K35,급성 충수염,50,7755,45254,8329,26700898,20817769,5883129,2019,60_69,환자부담금
입원,R51,두통,52,7657,22072,7996,7034934,4721351,2313583,2019,60_69,환자부담금
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,53,7588,93545,9642,22546943,16982490,5564453,2019,60_69,환자부담금
입원,C18,결장의 악성 신생물,54,7371,228514,33363,89408338,80414138,8994200,2019,60_69,환자부담금
입원,M65,윤활막염 및 힘줄윤활막염,55,7226,45629,7987,8517077,6421483,2095594,2019,60_69,환자부담금
입원,K40,사타구니탈장,56,6972,23810,7236,13537667,10655829,2881838,2019,60_69,환자부담금
입원,H35,기타 망막장애,57,6590,18420,7124,19531303,15528200,4003103,2019,60_69,환자부담금
입원,I48,심방세동 및 조동,59,6527,31182,8113,41383469,37482490,3900979,2019,60_69,환자부담금
입원,C61,전립선의 악성 신생물,60,6386,86273,11796,29701289,26007127,3694162,2019,60_69,환자부담금
입원,S62,손목 및 손부위의 골절,62,6064,52146,6881,10619860,7936377,2683483,2019,60_69,환자부담금
입원,G44,기타 두통증후군,63,5999,22621,6330,6723408,4514685,2208723,2019,60_69,환자부담금
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,64,5979,35712,6283,9484734,7138851,2345883,2019,60_69,환자부담금
입원,G45,일과성 뇌허혈발작 및 관련 증후군,65,5786,27397,6261,10652575,7057741,3594834,2019,60_69,환자부담금
입원,F10,알코올사용에 의한 정신 및 행동 장애,66,5713,601743,27311,50774158,38281147,12493011,2019,60_69,환자부담금
입원,J32,만성 부비동염,67,5632,20193,6031,10849866,7879664,2970202,2019,60_69,환자부담금
입원,S42,어깨 및 위팔의 골절,68,5536,76627,7262,18964435,14156333,4808102,2019,60_69,환자부담금
입원,L03,연조직염,69,5485,58186,6319,10528169,8080136,2448033,2019,60_69,환자부담금
입원,S72,대퇴골의 골절,70,5380,160367,10799,38503902,29350924,9152978,2019,60_69,환자부담금
입원,I61,뇌내출혈,71,5314,570154,26928,101877386,83329309,18548077,2019,60_69,환자부담금
입원,M47,척추증,72,5276,57660,6596,9649252,7283837,2365415,2019,60_69,환자부담금
입원,J15,달리 분류되지 않은 세균성 폐렴,74,5130,67788,6469,17208994,13677020,3531974,2019,60_69,환자부담금
입원,C73,갑상선의 악성 신생물,76,4914,56796,7585,20666636,16793386,3873250,2019,60_69,환자부담금
입원,K92,소화계통의 기타 질환,77,4880,25322,5666,10559657,8422409,2137248,2019,60_69,환자부담금
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,79,4838,39182,6033,12620957,9833557,2787400,2019,60_69,환자부담금
입원,E14,상세불명의 당뇨병,82,4549,66508,7246,13037683,10119692,2917991,2019,60_69,환자부담금
입원,C20,직장의 악성 신생물,83,4453,141394,20056,53427059,48172452,5254607,2019,60_69,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),85,4281,595787,23551,46772207,35044704,11727503,2019,60_69,환자부담금
입원,M20,손가락 및 발가락의 후천변형,86,4242,64974,6725,14164131,10721627,3442504,2019,60_69,환자부담금
입원,M19,기타 관절증,87,4111,51051,5479,14211616,10724773,3486843,2019,60_69,환자부담금
입원,K81,담낭염,88,4084,33286,5122,18527438,13959351,4568087,2019,60_69,환자부담금
입원,C25,췌장의 악성 신생물,89,4046,175996,24901,61064340,55391580,5672760,2019,60_69,환자부담금
입원,K70,알코올성 간질환,90,3928,64940,6495,18597086,14732952,3864134,2019,60_69,환자부담금
입원,G20,파킨슨병,93,3689,322875,16341,38170810,32059630,6111180,2019,60_69,환자부담금
입원,J44,기타 만성 폐쇄성 폐질환,96,3537,60418,5820,13629570,10562109,3067461,2019,60_69,환자부담금
입원,C67,방광의 악성 신생물,99,3359,51787,7584,21255326,18980882,2274444,2019,60_69,환자부담금
입원,I50,심부전,100,3355,40637,4641,20482567,17289330,3193237,2019,60_69,환자부담금
입원,F20,조현병,101,3352,664642,26488,55934026,45666814,10267212,2019,60_69,환자부담금
입원,M13,기타 관절염,102,3312,45776,4237,10237039,7774205,2462834,2019,60_69,환자부담금
입원,A41,기타 패혈증,104,3135,60401,5588,20724351,17060606,3663745,2019,60_69,환자부담금
입원,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착,107,3003,25213,3807,12888965,10585664,2303301,2019,60_69,환자부담금
입원,G82,하반신마비 및 사지마비,108,2998,443547,20014,56559042,44044853,12514189,2019,60_69,환자부담금
