입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,Q27,말초혈관계통의 기타 선천기형,255,146,1130,220,607181,498827,108354,2022,10_19,내원일수
입원,Q28,순환계통의 기타 선천기형,468,43,600,62,416680,381885,34795,2019,0_9,청구건수
입원,Q28,순환계통의 기타 선천기형,451,43,312,66,281877,260125,21752,2020,0_9,청구건수
입원,Q28,순환계통의 기타 선천기형,451,43,312,66,281877,260125,21752,2020,0_9,요양급여비용총액
입원,Q28,순환계통의 기타 선천기형,451,43,312,66,281877,260125,21752,2020,0_9,보험자부담금
입원,Q31,후두의 선천기형,431,39,501,57,292085,273282,18803,2022,0_9,요양급여비용총액
입원,Q31,후두의 선천기형,431,39,501,57,292085,273282,18803,2022,0_9,보험자부담금
입원,Q31,후두의 선천기형,431,39,501,57,292085,273282,18803,2022,0_9,환자부담금
입원,Q35,구개열,150,379,2089,400,1707279,1579817,127462,2023,0_9,환자부담금
입원,Q36,구순열,492,41,297,53,106256,84501,21755,2020,10_19,환자수
입원,Q36,구순열,492,41,297,53,106256,84501,21755,2020,10_19,청구건수
입원,Q36,구순열,492,41,297,53,106256,84501,21755,2020,10_19,요양급여비용총액
입원,Q36,구순열,492,41,297,53,106256,84501,21755,2020,10_19,보험자부담금
입원,Q36,구순열,492,41,297,53,106256,84501,21755,2020,10_19,환자부담금
입원,Q37,구순열을 동반한 구개열,248,164,1314,241,952015,883825,68190,2020,0_9,환자부담금
입원,Q39,식도의 선천기형,253,148,3344,371,3677573,3519820,157753,2023,0_9,청구건수
입원,Q39,식도의 선천기형,253,148,3344,371,3677573,3519820,157753,2023,0_9,환자부담금
입원,Q40,상부소화관의 기타 선천기형,160,344,1691,454,1952440,1830398,122042,2023,0_9,요양급여비용총액
입원,Q40,상부소화관의 기타 선천기형,160,344,1691,454,1952440,1830398,122042,2023,0_9,보험자부담금
입원,Q40,상부소화관의 기타 선천기형,160,344,1691,454,1952440,1830398,122042,2023,0_9,환자부담금
입원,Q41,"소장의 선천성 결여, 폐쇄 및 협착",357,70,2468,123,2374931,2288464,86467,2023,0_9,환자부담금
입원,Q42,"대장의 선천 결여, 폐쇄 및 협착",182,270,3842,401,3653301,3483771,169530,2023,0_9,요양급여비용총액
입원,Q42,"대장의 선천 결여, 폐쇄 및 협착",182,270,3842,401,3653301,3483771,169530,2023,0_9,보험자부담금
입원,Q52,여성생식기의 기타 선천기형,393,65,235,83,109595,93061,16534,2021,10_19,청구건수
입원,Q55,남성생식기관의 기타 선천기형,113,799,2090,844,1716687,1587872,128815,2019,0_9,내원일수
입원,Q55,남성생식기관의 기타 선천기형,102,719,1721,737,1748844,1604833,144011,2020,0_9,내원일수
입원,Q61,낭성 신장병,408,56,517,65,405786,389776,16010,2020,0_9,내원일수
입원,Q62,신우의 선천성 폐색성 결손 및 요관의 선천기형,136,551,3210,657,2060709,1903848,156861,2019,0_9,환자수
입원,Q64,비뇨계통의 기타 선천기형,420,44,406,62,304755,278296,26459,2022,0_9,환자수
입원,Q64,비뇨계통의 기타 선천기형,377,63,571,83,491744,456520,35224,2023,0_9,환자부담금
입원,Q66,발의 선천변형,243,191,1172,217,634800,597024,37776,2019,0_9,요양급여비용총액
입원,Q66,발의 선천변형,219,196,1603,241,668683,560198,108485,2022,10_19,요양급여비용총액
입원,Q66,발의 선천변형,230,210,1321,255,654573,542781,111792,2023,10_19,요양급여비용총액
입원,Q70,합지증,487,46,459,49,132002,111141,20861,2019,10_19,환자수
입원,Q70,합지증,487,46,459,49,132002,111141,20861,2019,10_19,청구건수
입원,Q70,합지증,487,46,459,49,132002,111141,20861,2019,10_19,요양급여비용총액
입원,Q70,합지증,487,46,459,49,132002,111141,20861,2019,10_19,보험자부담금
입원,Q70,합지증,487,46,459,49,132002,111141,20861,2019,10_19,환자부담금
입원,Q74,사지의 기타 선천기형,217,239,1779,334,773428,710757,62671,2019,0_9,내원일수
입원,Q77,관상골 및 척추의 성장결손을 동반한 골연골형성이상,425,59,898,100,542779,494726,48053,2023,10_19,환자수
입원,Q77,관상골 및 척추의 성장결손을 동반한 골연골형성이상,425,59,898,100,542779,494726,48053,2023,10_19,환자부담금
입원,Q78,기타 골연골형성이상,279,141,1020,225,547814,477953,69861,2023,10_19,청구건수
입원,Q78,기타 골연골형성이상,279,141,1020,225,547814,477953,69861,2023,10_19,요양급여비용총액
입원,Q78,기타 골연골형성이상,279,141,1020,225,547814,477953,69861,2023,10_19,보험자부담금
입원,Q78,기타 골연골형성이상,279,141,1020,225,547814,477953,69861,2023,10_19,환자부담금
입원,Q79,달리 분류되지 않은 근골격계통의 선천기형,267,164,3925,489,3631240,3533728,97512,2019,0_9,환자수
입원,Q79,달리 분류되지 않은 근골격계통의 선천기형,261,144,3673,258,5269483,5120580,148903,2023,0_9,요양급여비용총액
입원,Q79,달리 분류되지 않은 근골격계통의 선천기형,261,144,3673,258,5269483,5120580,148903,2023,0_9,보험자부담금
입원,Q79,달리 분류되지 않은 근골격계통의 선천기형,261,144,3673,258,5269483,5120580,148903,2023,0_9,환자부담금
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,환자수
입원,Q82,피부의 기타 선천기형,194,275,1393,347,999799,929495,70304,2019,0_9,내원일수
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,내원일수
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,청구건수
입원,Q82,피부의 기타 선천기형,194,275,1393,347,999799,929495,70304,2019,0_9,요양급여비용총액
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,요양급여비용총액
입원,Q82,피부의 기타 선천기형,194,275,1393,347,999799,929495,70304,2019,0_9,보험자부담금
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,보험자부담금
입원,Q82,피부의 기타 선천기형,194,275,1393,347,999799,929495,70304,2019,0_9,환자부담금
입원,Q82,피부의 기타 선천기형,458,49,165,63,77248,64892,12356,2023,10_19,환자부담금
입원,Q85,달리 분류되지 않은 모반증,203,230,2085,806,938059,847762,90297,2023,0_9,환자수
입원,Q99,달리 분류되지 않은 기타 염색체이상,385,61,2148,1715,640381,604834,35547,2023,0_9,내원일수
입원,Q99,달리 분류되지 않은 기타 염색체이상,385,61,2148,1715,640381,604834,35547,2023,0_9,요양급여비용총액
입원,Q99,달리 분류되지 않은 기타 염색체이상,385,61,2148,1715,640381,604834,35547,2023,0_9,보험자부담금
입원,Q99,달리 분류되지 않은 기타 염색체이상,385,61,2148,1715,640381,604834,35547,2023,0_9,환자부담금
입원,R05,기침,71,1146,1589,1243,367347,337921,29426,2022,0_9,환자수
입원,R05,기침,69,1585,2484,1697,521428,476528,44900,2023,0_9,환자수
입원,R05,기침,223,1414,4041,1500,518856,393200,125656,2023,60_69,환자수
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,환자수
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,환자수
입원,R05,기침,270,839,2595,898,308223,233449,74774,2022,60_69,내원일수
입원,R05,기침,239,765,2693,849,297190,232789,64401,2022,70_79,내원일수
입원,R05,기침,209,648,2975,711,282044,216993,65051,2022,80_,내원일수
입원,R05,기침,223,1414,4041,1500,518856,393200,125656,2023,60_69,내원일수
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,내원일수
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,내원일수
입원,R05,기침,71,1146,1589,1243,367347,337921,29426,2022,0_9,청구건수
입원,R05,기침,69,1585,2484,1697,521428,476528,44900,2023,0_9,청구건수
입원,R05,기침,223,1414,4041,1500,518856,393200,125656,2023,60_69,청구건수
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,청구건수
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,청구건수
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,요양급여비용총액
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,요양급여비용총액
입원,R05,기침,69,1585,2484,1697,521428,476528,44900,2023,0_9,보험자부담금
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,보험자부담금
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,보험자부담금
입원,R05,기침,223,1414,4041,1500,518856,393200,125656,2023,60_69,환자부담금
입원,R05,기침,182,1328,4833,1425,551067,415955,135112,2023,70_79,환자부담금
입원,R05,기침,152,1304,6574,1405,623134,469528,153606,2023,80_,환자부담금
입원,R06,호흡의 이상,118,607,1670,653,797117,759305,37812,2020,0_9,환자수
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,환자수
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,환자수
입원,R06,호흡의 이상,39,5366,49428,6711,7776392,5951022,1825370,2019,80_,내원일수
입원,R06,호흡의 이상,42,5228,53315,7096,8982229,6878737,2103492,2020,80_,내원일수
입원,R06,호흡의 이상,38,5933,57771,8302,10524014,8018504,2505510,2021,80_,내원일수
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,내원일수
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,내원일수
입원,R06,호흡의 이상,38,5933,57771,8302,10524014,8018504,2505510,2021,80_,청구건수
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,청구건수
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,청구건수
입원,R06,호흡의 이상,38,5933,57771,8302,10524014,8018504,2505510,2021,80_,요양급여비용총액
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,요양급여비용총액
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,요양급여비용총액
입원,R06,호흡의 이상,38,5933,57771,8302,10524014,8018504,2505510,2021,80_,보험자부담금
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,보험자부담금
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,보험자부담금
입원,R06,호흡의 이상,38,5933,57771,8302,10524014,8018504,2505510,2021,80_,환자부담금
입원,R06,호흡의 이상,33,7294,60317,10019,12841677,9811233,3030444,2022,80_,환자부담금
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_,환자부담금
입원,R09,순환계통 및 호흡계통의 기타 증상 및 징후,257,585,3400,689,1249593,979888,269705,2023,80_,내원일수
입원,R10,복부 및 골반 통증,31,3634,5762,3850,1250772,1145950,104822,2020,0_9,내원일수
입원,R10,복부 및 골반 통증,27,17177,34098,18546,12934885,9403230,3531655,2023,60_69,내원일수
입원,R10,복부 및 골반 통증,27,17177,34098,18546,12934885,9403230,3531655,2023,60_69,요양급여비용총액
입원,R10,복부 및 골반 통증,27,17177,34098,18546,12934885,9403230,3531655,2023,60_69,보험자부담금
입원,R11,구역 및 구토,44,3315,7006,3487,1302020,1192898,109122,2019,0_9,환자수
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9,환자수
입원,R11,구역 및 구토,31,6099,10554,6545,2765868,2548161,217707,2023,0_9,환자수
입원,R11,구역 및 구토,117,1442,8751,1599,1406752,1068229,338523,2019,80_,내원일수
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9,내원일수
입원,R11,구역 및 구토,31,6099,10554,6545,2765868,2548161,217707,2023,0_9,내원일수
입원,R11,구역 및 구토,44,3315,7006,3487,1302020,1192898,109122,2019,0_9,청구건수
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9,청구건수
입원,R11,구역 및 구토,31,6099,10554,6545,2765868,2548161,217707,2023,0_9,청구건수
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9,요양급여비용총액
입원,R11,구역 및 구토,31,6099,10554,6545,2765868,2548161,217707,2023,0_9,요양급여비용총액
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9,보험자부담금
입원,R11,구역 및 구토,31,6099,10554,6545,2765868,2548161,217707,2023,0_9,보험자부담금
입원,R11,구역 및 구토,107,2106,7350,2331,2089938,1574186,515752,2023,80_,환자부담금
입원,R14,고창 및 연관된 병태,329,102,427,107,199558,189828,9730,2019,0_9,환자부담금
입원,R19,소화계통 및 복부의 기타 증상 및 징후,310,608,1890,661,1089776,805958,283818,2023,50_59,요양급여비용총액
입원,R19,소화계통 및 복부의 기타 증상 및 징후,310,608,1890,661,1089776,805958,283818,2023,50_59,보험자부담금
입원,R21,발진 및 기타 비특이성 피부발진,163,394,825,398,203742,188811,14931,2019,0_9,환자수
입원,R21,발진 및 기타 비특이성 피부발진,139,442,755,450,217576,199138,18438,2023,0_9,환자수
입원,R21,발진 및 기타 비특이성 피부발진,139,442,755,450,217576,199138,18438,2023,0_9,청구건수
입원,R21,발진 및 기타 비특이성 피부발진,139,442,755,450,217576,199138,18438,2023,0_9,요양급여비용총액
입원,R21,발진 및 기타 비특이성 피부발진,163,394,825,398,203742,188811,14931,2019,0_9,보험자부담금
입원,R21,발진 및 기타 비특이성 피부발진,139,442,755,450,217576,199138,18438,2023,0_9,보험자부담금
입원,R21,발진 및 기타 비특이성 피부발진,377,228,436,246,121594,92459,29135,2023,30_39,환자부담금
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",195,1651,6239,1749,2338959,1720880,618079,2023,60_69,요양급여비용총액
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",195,1651,6239,1749,2338959,1720880,618079,2023,60_69,보험자부담금
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,환자수
입원,R31,상세불명의 혈뇨,143,1077,8065,1293,1810173,1392210,417963,2019,80_,내원일수
입원,R31,상세불명의 혈뇨,132,1218,8400,1534,2104749,1635593,469156,2020,80_,내원일수
입원,R31,상세불명의 혈뇨,125,1296,8530,1622,2450941,1898089,552852,2021,80_,내원일수
입원,R31,상세불명의 혈뇨,134,1384,8120,1747,2506254,1947345,558909,2022,80_,내원일수
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,내원일수
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,청구건수
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,요양급여비용총액
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,보험자부담금
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_,환자부담금
입원,R33,소변정체,288,479,1791,565,513939,394527,119412,2023,80_,환자수
입원,R33,소변정체,288,479,1791,565,513939,394527,119412,2023,80_,청구건수
입원,R33,소변정체,288,479,1791,565,513939,394527,119412,2023,80_,요양급여비용총액
입원,R33,소변정체,288,479,1791,565,513939,394527,119412,2023,80_,보험자부담금
입원,R33,소변정체,288,479,1791,565,513939,394527,119412,2023,80_,환자부담금
입원,R40,"기면, 혼미 및 혼수",100,1869,74038,4333,8732025,6629563,2102462,2021,80_,환자수
입원,R40,"기면, 혼미 및 혼수",99,2020,62386,4696,7940082,6020828,1919254,2022,80_,환자수
입원,R40,"기면, 혼미 및 혼수",101,2239,50115,4051,7468172,5639561,1828611,2023,80_,환자수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,326,707,1683,765,942158,627182,314976,2023,60_69,환자수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,252,613,2770,727,1020126,715675,304451,2023,80_,환자수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,352,387,5974,549,741148,521145,220003,2019,70_79,내원일수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,251,435,18790,946,1585722,1145978,439744,2019,80_,내원일수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,251,435,18790,946,1585722,1145978,439744,2019,80_,청구건수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,326,707,1683,765,942158,627182,314976,2023,60_69,청구건수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,252,613,2770,727,1020126,715675,304451,2023,80_,청구건수
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,251,435,18790,946,1585722,1145978,439744,2019,80_,요양급여비용총액
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,326,707,1683,765,942158,627182,314976,2023,60_69,요양급여비용총액
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,313,573,2083,633,864921,597421,267500,2023,70_79,요양급여비용총액
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,252,613,2770,727,1020126,715675,304451,2023,80_,요양급여비용총액
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,352,387,5974,549,741148,521145,220003,2019,70_79,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,251,435,18790,946,1585722,1145978,439744,2019,80_,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,487,177,719,196,244259,168461,75798,2023,40_49,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,326,707,1683,765,942158,627182,314976,2023,60_69,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,313,573,2083,633,864921,597421,267500,2023,70_79,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,252,613,2770,727,1020126,715675,304451,2023,80_,보험자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,251,435,18790,946,1585722,1145978,439744,2019,80_,환자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,326,707,1683,765,942158,627182,314976,2023,60_69,환자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,313,573,2083,633,864921,597421,267500,2023,70_79,환자부담금
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,252,613,2770,727,1020126,715675,304451,2023,80_,환자부담금
입원,R45,정서상태에 관련된 증상 및 징후,170,631,1124,810,324049,248054,75995,2021,20_29,환자수
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,환자수
입원,R45,정서상태에 관련된 증상 및 징후,170,631,1124,810,324049,248054,75995,2021,20_29,내원일수
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,내원일수
입원,R45,정서상태에 관련된 증상 및 징후,170,631,1124,810,324049,248054,75995,2021,20_29,청구건수
입원,R45,정서상태에 관련된 증상 및 징후,165,606,1040,785,353427,270223,83204,2022,20_29,청구건수
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,청구건수
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,요양급여비용총액
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,보험자부담금
입원,R45,정서상태에 관련된 증상 및 징후,133,938,1488,1123,552844,418099,134745,2023,20_29,환자부담금
입원,R47,달리 분류되지 않은 언어장애,184,1320,3825,1457,1849302,1227006,622296,2023,70_79,요양급여비용총액
입원,R47,달리 분류되지 않은 언어장애,184,1320,3825,1457,1849302,1227006,622296,2023,70_79,보험자부담금
입원,R50,기타 및 원인미상의 열,7,47724,109908,53803,17808726,16231636,1577090,2019,0_9,환자수
입원,R50,기타 및 원인미상의 열,5,28437,69227,32615,12594593,11271922,1322671,2020,0_9,환자수
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9,환자수
입원,R50,기타 및 원인미상의 열,4,64631,133648,77141,27382337,24688754,2693583,2023,0_9,환자수
입원,R50,기타 및 원인미상의 열,7,47724,109908,53803,17808726,16231636,1577090,2019,0_9,내원일수
입원,R50,기타 및 원인미상의 열,5,28437,69227,32615,12594593,11271922,1322671,2020,0_9,내원일수
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9,내원일수
입원,R50,기타 및 원인미상의 열,4,64631,133648,77141,27382337,24688754,2693583,2023,0_9,내원일수
입원,R50,기타 및 원인미상의 열,28,11022,69476,12734,14109586,10504980,3604606,2023,80_,내원일수
입원,R50,기타 및 원인미상의 열,7,47724,109908,53803,17808726,16231636,1577090,2019,0_9,청구건수
입원,R50,기타 및 원인미상의 열,5,28437,69227,32615,12594593,11271922,1322671,2020,0_9,청구건수
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9,청구건수
입원,R50,기타 및 원인미상의 열,4,64631,133648,77141,27382337,24688754,2693583,2023,0_9,청구건수
입원,R50,기타 및 원인미상의 열,7,47724,109908,53803,17808726,16231636,1577090,2019,0_9,요양급여비용총액
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9,요양급여비용총액
입원,R50,기타 및 원인미상의 열,4,64631,133648,77141,27382337,24688754,2693583,2023,0_9,요양급여비용총액
입원,R50,기타 및 원인미상의 열,7,47724,109908,53803,17808726,16231636,1577090,2019,0_9,보험자부담금
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9,보험자부담금
입원,R50,기타 및 원인미상의 열,4,64631,133648,77141,27382337,24688754,2693583,2023,0_9,보험자부담금
입원,R50,기타 및 원인미상의 열,28,11022,69476,12734,14109586,10504980,3604606,2023,80_,환자부담금
입원,R52,달리 분류되지 않은 통증,227,508,7270,703,840511,619664,220847,2021,80_,내원일수
입원,R52,달리 분류되지 않은 통증,217,607,6715,828,954416,700655,253761,2022,80_,내원일수
입원,R54,노쇠,293,322,12251,649,1034723,766067,268656,2019,80_,환자수
입원,R54,노쇠,293,322,12251,649,1034723,766067,268656,2019,80_,내원일수
입원,R54,노쇠,293,322,12251,649,1034723,766067,268656,2019,80_,청구건수
입원,R54,노쇠,376,187,5419,353,518172,372580,145592,2021,80_,청구건수
입원,R54,노쇠,293,322,12251,649,1034723,766067,268656,2019,80_,환자부담금
입원,R55,실신 및 허탈,194,275,499,285,192146,179264,12882,2019,0_9,환자수
입원,R55,실신 및 허탈,232,180,325,196,127675,118446,9229,2020,0_9,환자수
입원,R55,실신 및 허탈,173,237,381,250,168928,155958,12970,2022,0_9,환자수
입원,R55,실신 및 허탈,164,322,457,330,209505,194648,14857,2023,0_9,환자수
입원,R55,실신 및 허탈,68,6999,14046,7491,7672029,5423268,2248761,2023,60_69,환자수
입원,R55,실신 및 허탈,59,6075,13040,6600,6935551,4971533,1964018,2023,70_79,환자수
입원,R55,실신 및 허탈,194,275,499,285,192146,179264,12882,2019,0_9,청구건수
입원,R55,실신 및 허탈,232,180,325,196,127675,118446,9229,2020,0_9,청구건수
입원,R55,실신 및 허탈,173,237,381,250,168928,155958,12970,2022,0_9,청구건수
입원,R55,실신 및 허탈,164,322,457,330,209505,194648,14857,2023,0_9,청구건수
입원,R55,실신 및 허탈,68,6999,14046,7491,7672029,5423268,2248761,2023,60_69,청구건수
입원,R55,실신 및 허탈,59,6075,13040,6600,6935551,4971533,1964018,2023,70_79,청구건수
입원,R55,실신 및 허탈,68,6999,14046,7491,7672029,5423268,2248761,2023,60_69,요양급여비용총액
입원,R55,실신 및 허탈,59,6075,13040,6600,6935551,4971533,1964018,2023,70_79,요양급여비용총액
입원,R55,실신 및 허탈,68,6999,14046,7491,7672029,5423268,2248761,2023,60_69,보험자부담금
입원,R55,실신 및 허탈,59,6075,13040,6600,6935551,4971533,1964018,2023,70_79,보험자부담금
입원,R55,실신 및 허탈,68,6999,14046,7491,7672029,5423268,2248761,2023,60_69,환자부담금
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,환자수
입원,R56,달리 분류되지 않은 경련,15,10658,26552,13310,8882673,8115474,767199,2020,0_9,환자수
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9,환자수
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,환자수
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,내원일수
입원,R56,달리 분류되지 않은 경련,15,10658,26552,13310,8882673,8115474,767199,2020,0_9,내원일수
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9,내원일수
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,내원일수
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,청구건수
입원,R56,달리 분류되지 않은 경련,15,10658,26552,13310,8882673,8115474,767199,2020,0_9,청구건수
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9,청구건수
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,청구건수
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,요양급여비용총액
입원,R56,달리 분류되지 않은 경련,15,10658,26552,13310,8882673,8115474,767199,2020,0_9,요양급여비용총액
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9,요양급여비용총액
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,요양급여비용총액
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,보험자부담금
입원,R56,달리 분류되지 않은 경련,15,10658,26552,13310,8882673,8115474,767199,2020,0_9,보험자부담금
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9,보험자부담금
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,보험자부담금
입원,R56,달리 분류되지 않은 경련,17,19273,52660,23421,15412631,14177967,1234664,2019,0_9,환자부담금
입원,R56,달리 분류되지 않은 경련,33,2138,5154,2634,2407398,1998971,408427,2020,10_19,환자부담금
입원,R56,달리 분류되지 않은 경련,34,1996,4830,2452,2373702,1955948,417754,2021,10_19,환자부담금
입원,R56,달리 분류되지 않은 경련,30,2268,4868,2743,2555355,2141443,413912,2022,10_19,환자부담금
입원,R56,달리 분류되지 않은 경련,15,20252,47954,26272,17169875,15566289,1603586,2023,0_9,환자부담금
입원,R59,림프절비대,470,269,1023,293,655659,489747,165912,2023,50_59,환자수
입원,R59,림프절비대,470,269,1023,293,655659,489747,165912,2023,50_59,청구건수
입원,R59,림프절비대,470,269,1023,293,655659,489747,165912,2023,50_59,요양급여비용총액
입원,R59,림프절비대,470,269,1023,293,655659,489747,165912,2023,50_59,보험자부담금
입원,R60,달리 분류되지 않은 부종,191,952,7052,1132,2153580,1653620,499960,2023,80_,내원일수
입원,R60,달리 분류되지 않은 부종,191,952,7052,1132,2153580,1653620,499960,2023,80_,요양급여비용총액
입원,R60,달리 분류되지 않은 부종,191,952,7052,1132,2153580,1653620,499960,2023,80_,보험자부담금
입원,R60,달리 분류되지 않은 부종,191,952,7052,1132,2153580,1653620,499960,2023,80_,환자부담금
입원,R63,음식 및 수액 섭취에 관계된 증상 및 징후,230,505,7310,675,917321,705412,211909,2019,80_,내원일수
입원,R63,음식 및 수액 섭취에 관계된 증상 및 징후,234,659,5763,817,1087803,820672,267131,2023,80_,내원일수
