입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대
입원,R94,기능검사의 이상결과,354,447,1563,485,601259,464334,136925,2023,70_79
입원,B17,기타 급성 바이러스간염,355,442,3513,500,1216333,924259,292074,2023,70_79
입원,H90,전음성 및 감각신경성 청력소실,356,441,2438,501,4710043,2822786,1887257,2023,70_79
입원,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,357,436,5734,515,1335928,995462,340466,2023,70_79
입원,N32,방광의 기타 장애,358,433,3036,536,1730534,1379593,350941,2023,70_79
입원,T50,"이뇨제 및 기타 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독",359,431,1856,504,1047071,803504,243567,2023,70_79
입원,E04,기타 비독성 고이터,359,431,1828,455,1112886,766255,346631,2023,70_79
입원,N19,상세불명의 신부전,361,428,7584,667,1452176,1117926,334250,2023,70_79
입원,J43,폐기종,362,424,4643,563,1099053,836344,262709,2023,70_79
입원,R19,소화계통 및 복부의 기타 증상 및 징후,363,421,1703,491,800273,607591,192682,2023,70_79
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",364,420,1978,439,1715640,1204851,510789,2023,70_79
입원,G83,기타 마비증후군,364,420,18010,1112,3369758,2571188,798570,2023,70_79
입원,D61,기타 무형성빈혈,366,417,6127,872,3671376,3175128,496248,2023,70_79
입원,F05,알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망,366,417,6866,666,1165931,874304,291627,2023,70_79
입원,R33,소변정체,368,411,1102,463,314165,245594,68571,2023,70_79
입원,M77,기타 골부착부병증,369,408,3308,459,866025,640762,225263,2023,70_79
입원,R93,기타 신체구조의 진단영상검사상 이상소견,370,407,1847,461,1143649,885041,258608,2023,70_79
입원,N42,전립선의 기타 장애,370,407,969,429,494209,361551,132658,2023,70_79
입원,M35,결합조직의 기타 전신침범,372,403,5647,641,1757633,1470580,287053,2023,70_79
입원,D25,자궁의 평활근종,373,402,1774,417,1594491,1174212,420279,2023,70_79
입원,E03,기타 갑상선기능저하증,374,401,2149,728,406898,306246,100652,2023,70_79
입원,J80,성인호흡곤란증후군,375,398,10921,723,9352941,7606862,1746079,2023,70_79
입원,A02,기타 살모넬라감염,375,398,3387,470,1322902,1034402,288500,2023,70_79
입원,H10,결막염,377,397,721,474,401990,320588,81402,2023,70_79
입원,J39,상기도의 기타 질환,378,395,3575,503,1918094,1424638,493456,2023,70_79
입원,I72,기타 동맥류 및 박리,378,395,4242,544,4153056,3280446,872610,2023,70_79
입원,G23,기저핵의 기타 퇴행성 질환,380,394,18515,1152,3507126,2917782,589344,2023,70_79
입원,K12,구내염 및 관련 병변,380,394,3128,505,970098,726308,243790,2023,70_79
입원,J21,급성 세기관지염,382,391,3307,448,788607,595377,193230,2023,70_79
입원,J46,천식지속상태,382,391,5315,538,1541048,1184367,356681,2023,70_79
입원,H65,비화농성 중이염,384,388,1986,439,1083563,813496,270067,2023,70_79
입원,G61,염증성 다발신경병증,384,388,27908,1644,7169181,6158106,1011075,2023,70_79
입원,T18,소화관속의 이물,386,387,1598,432,935539,704440,231099,2023,70_79
입원,G21,이차성 파킨슨증,387,386,20675,1176,2756861,2100393,656468,2023,70_79
입원,T25,발목 및 발의 화상 및 부식,388,385,8403,562,2862396,2253838,608558,2023,70_79
입원,R99,기타 불명확하고 상세불명의 사망원인,389,384,487,388,331766,262302,69464,2023,70_79
입원,H49,마비성 사시,390,382,1773,425,943794,648112,295682,2023,70_79
입원,J33,코폴립,391,380,1260,397,1124513,802344,322169,2023,70_79
입원,K51,궤양성 대장염,392,375,3879,591,1674478,1419067,255411,2023,70_79
입원,N84,여성생식관의 폴립,393,373,755,385,435378,321334,114044,2023,70_79
입원,M06,기타 류마티스관절염,393,373,5463,565,1524468,1213947,310521,2023,70_79
입원,E13,기타 명시된 당뇨병,393,373,7902,669,1134597,852295,282302,2023,70_79
입원,C80,부위의 명시가 없는 악성 신생물,396,372,7406,859,3208699,2890804,317895,2023,70_79
입원,S12,목의 골절,397,371,7395,608,2599432,1952187,647245,2023,70_79
입원,S67,손목 및 손의 으깸손상,398,366,3764,402,996320,739757,256563,2023,70_79
입원,S91,발목 및 발의 열린상처,399,365,4033,454,909577,688361,221216,2023,70_79
입원,Z93,인공개구상태,400,363,7583,632,1825280,1399156,426124,2023,70_79
입원,Z95,심장 및 혈관 삽입물 및 이식편의 존재,401,362,2573,461,1703505,1418102,285403,2023,70_79
입원,C43,피부의 악성 흑색종,402,360,8203,1054,3752602,3338056,414546,2023,70_79
입원,E10,1형 당뇨병,402,360,8282,677,1345223,1025236,319987,2023,70_79
입원,J01,급성 부비동염,404,357,2610,411,537104,408283,128821,2023,70_79
입원,B18,만성 바이러스간염,405,355,3571,471,1834587,1541278,293309,2023,70_79
입원,H52,굴절 및 조절의 장애,405,355,514,461,512806,411793,101013,2023,70_79
입원,G55,달리 분류된 질환에서의 신경근 및 신경총 압박,407,354,4062,484,1242891,926993,315898,2023,70_79
입원,D24,유방의 양성 신생물,408,347,840,367,361218,271081,90137,2023,70_79
입원,R18,복수,408,347,2820,524,1228411,1031255,197156,2023,70_79
입원,I74,동맥색전증 및 혈전증,410,345,4359,502,3188680,2472305,716375,2023,70_79
입원,A08,바이러스성 및 기타 명시된 장감염,411,344,2166,390,670964,515047,155917,2023,70_79
입원,H11,결막의 기타 장애,411,344,465,371,228898,179644,49254,2023,70_79
입원,M15,다발관절증,413,343,6143,555,1055275,790188,265087,2023,70_79
입원,Z29,기타 예방적 조치의 필요,414,342,6180,620,639497,518651,120846,2023,70_79
입원,U83,기타 항생제 내성,414,342,13741,885,2521127,2063776,457351,2023,70_79
입원,N12,급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염,416,340,4065,430,1323503,1012893,310610,2023,70_79
입원,G50,삼차신경의 장애,417,339,2296,413,1483270,1088878,394392,2023,70_79
입원,F22,지속성 망상장애,418,333,38955,1613,3879547,3055467,824080,2023,70_79
입원,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,419,332,1109,349,660159,543560,116599,2023,70_79
입원,D14,중이 및 호흡계통의 양성 신생물,420,328,1555,357,874475,656553,217922,2023,70_79
입원,N35,요도협착,421,324,1829,404,1015977,796903,219074,2023,70_79
입원,Z49,투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,422,319,2715,475,1304289,1121808,182481,2023,70_79
입원,I05,류마티스성 승모판질환,422,319,5596,519,7749726,6765544,984182,2023,70_79
입원,I87,정맥의 기타 장애,424,316,1546,362,705246,566440,138806,2023,70_79
입원,T88,달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증,425,315,1528,369,631354,505372,125982,2023,70_79
입원,D23,피부의 기타 양성 신생물,426,313,1233,326,361855,272045,89810,2023,70_79
입원,G62,기타 다발신경병증,427,310,4155,436,1259017,953759,305258,2023,70_79
입원,M41,척주측만증,428,308,6282,466,3331513,2533884,797629,2023,70_79
입원,L98,달리 분류되지 않은 피부 및 피하조직의 기타 장애,429,307,6264,471,2081126,1542930,538196,2023,70_79
입원,G04,"뇌염, 척수염 및 뇌척수염",430,305,19234,1177,6823288,5535367,1287921,2023,70_79
입원,C48,후복막 및 복막의 악성 신생물,431,303,8784,1075,4091011,3678093,412918,2023,70_79
입원,K11,침샘의 질환,432,300,1433,335,613099,455292,157807,2023,70_79
입원,I85,식도정맥류,433,297,2422,405,1343096,1120510,222586,2023,70_79
입원,M60,근염,434,296,6920,488,2709722,2111256,598466,2023,70_79
입원,S05,눈 및 안와의 손상,434,296,1183,338,604913,454689,150224,2023,70_79
입원,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,434,296,5411,415,1802477,1335619,466858,2023,70_79
입원,G06,두개내 및 척추내 농양 및 육아종,437,295,15833,805,5657253,4318049,1339204,2023,70_79
입원,C37,흉선의 악성 신생물,438,293,5552,766,2692305,2381068,311237,2023,70_79
입원,N87,자궁경부의 이형성,438,293,703,301,497836,372616,125220,2023,70_79
입원,J03,급성 편도염,440,292,1409,309,186646,142405,44241,2023,70_79
입원,C13,하인두의 악성 신생물,441,290,10202,1024,3902586,3501968,400618,2023,70_79
입원,N45,고환염 및 부고환염,442,289,2571,364,806287,617886,188401,2023,70_79
입원,S09,머리의 기타 및 상세불명의 손상,443,284,1009,317,379614,296653,82961,2023,70_79
입원,S56,아래팔 부위의 근육 및 힘줄의 손상,444,278,2220,306,668646,499164,169482,2023,70_79
입원,C91,림프성 백혈병,445,277,10262,953,8175007,7493756,681251,2023,70_79
입원,D18,모든 부위의 혈관종 및 림프관종,446,274,1886,339,825126,615294,209832,2023,70_79
입원,D10,입 및 인두의 양성 신생물,447,271,806,280,350552,261337,89215,2023,70_79
입원,K04,치수 및 근단주위조직의 질환,447,271,832,330,236144,174139,62005,2023,70_79
입원,M66,윤활막 및 힘줄의 자연파열,447,271,2595,306,867315,642771,224544,2023,70_79
입원,T67,열 및 빛의 영향,450,269,1440,325,650837,493507,157330,2023,70_79
입원,M31,기타 괴사성 혈관병증,450,269,6815,653,3765689,3243109,522580,2023,70_79
입원,M21,사지의 기타 후천변형,452,267,3519,334,1200418,888528,311890,2023,70_79
입원,C02,혀의 기타 및 상세불명 부분의 악성 신생물,453,266,7051,759,3619179,3205176,414003,2023,70_79
입원,M94,연골의 기타 장애,454,264,1140,292,447724,333993,113731,2023,70_79
입원,N93,기타 이상 자궁 및 질 출혈,455,263,474,285,222892,168131,54761,2023,70_79
입원,H18,각막의 기타 장애,456,261,1008,289,621560,485762,135798,2023,70_79
입원,H16,각막염,457,258,1605,321,600336,464149,136187,2023,70_79
입원,I27,기타 폐성 심장질환,457,258,3773,393,2141070,1801158,339912,2023,70_79
입원,Z08,악성 신생물에 대한 치료후 추적검사,459,257,917,308,467486,423377,44109,2023,70_79
입원,G22,달리 분류된 질환에서의 파킨슨증,459,257,10449,649,1455493,1107217,348276,2023,70_79
입원,D41,비뇨기관의 행동양식 불명 또는 미상의 신생물,459,257,1622,310,813300,681987,131313,2023,70_79
입원,B44,아스페르길루스증,462,256,5885,426,4336877,3505563,831314,2023,70_79
입원,D36,기타 및 상세불명 부위의 양성 신생물,462,256,1277,276,697624,512888,184736,2023,70_79
입원,D34,갑상선의 양성 신생물,464,255,1341,271,807365,544734,262631,2023,70_79
입원,N15,기타 신세뇨관-간질질환,464,255,3941,355,1730606,1344448,386158,2023,70_79
입원,S40,어깨 및 위팔의 표재성 손상,466,254,1265,271,252920,186557,66363,2023,70_79
입원,J30,혈관운동성 및 알레르기성 비염,467,253,816,286,136137,105913,30224,2023,70_79
입원,R53,병감 및 피로,468,252,2516,325,327944,236635,91309,2023,70_79
입원,F33,재발성 우울장애,469,251,11867,944,1693026,1261853,431173,2023,70_79
입원,H44,안구의 장애,470,248,1823,320,1149742,888505,261237,2023,70_79
입원,J36,편도주위농양,471,246,1354,276,469178,346741,122437,2023,70_79
입원,G90,자율신경계통의 장애,471,246,4540,434,850265,691690,158575,2023,70_79
입원,M70,"사용, 과용 및 압박에 관련된 연조직장애",473,242,2455,292,633230,479859,153371,2023,70_79
입원,H34,망막혈관폐쇄,474,241,635,265,648419,482667,165752,2023,70_79
입원,K42,배꼽탈장,475,239,1160,258,714221,542781,171440,2023,70_79
입원,I51,심장병의 불명확한 기록 및 합병증,476,236,2081,291,1201490,998534,202956,2023,70_79
입원,D04,피부의 제자리암종,476,236,1381,276,589581,524948,64633,2023,70_79
입원,S51,아래팔의 열린상처,478,233,1763,261,446923,334954,111969,2023,70_79
입원,C06,입의 기타 및 상세불명 부분의 악성 신생물,479,231,6736,699,2896562,2575764,320798,2023,70_79
입원,J13,폐렴연쇄알균에 의한 폐렴,480,230,2759,306,1262866,1018084,244782,2023,70_79
입원,I33,급성 및 아급성 심내막염,481,229,8929,549,7800825,6672619,1128206,2023,70_79
입원,S96,발목 및 발 부위의 근육 및 힘줄의 손상,482,227,2670,276,593090,443394,149696,2023,70_79
입원,S36,복강내기관의 손상,482,227,3929,321,3382757,2758412,624345,2023,70_79
입원,A18,기타 기관의 결핵,484,224,4917,421,2028333,1857688,170645,2023,70_79
입원,R30,배뇨와 연관된 통증,485,223,360,237,119090,91530,27560,2023,70_79
입원,N36,요도의 기타 장애,486,220,846,235,341100,265003,76097,2023,70_79
입원,N04,신증후군,487,219,3604,372,1183844,931313,252531,2023,70_79
입원,C88,악성 면역증식성 질환,488,218,3714,531,1804136,1637089,167047,2023,70_79
입원,K66,복막의 기타 장애,489,217,2251,282,1702519,1346713,355806,2023,70_79
입원,E05,갑상선독증[갑상선기능항진증],489,217,2308,299,564508,420785,143723,2023,70_79
입원,B48,달리 분류되지 않은 기타 진균증,489,217,5343,351,3866304,3312396,553908,2023,70_79
입원,I89,림프관 및 림프절의 기타 비감염성 장애,492,215,2158,276,799725,619114,180611,2023,70_79
입원,K02,치아우식,493,214,199,253,49714,38539,11175,2023,70_79
입원,I99,순환계통의 기타 및 상세불명의 장애,493,214,840,235,275120,206905,68215,2023,70_79
입원,J04,급성 후두염 및 기관염,495,213,1091,242,220853,168831,52022,2023,70_79
입원,S60,손목 및 손의 표재성 손상,496,212,728,216,160136,118912,41224,2023,70_79
입원,J41,단순성 및 점액화농성 만성 기관지염,497,208,2326,251,365818,279890,85928,2023,70_79
입원,R17,황달을 동반하거나 동반하지 않은 달리 분류되지 않은 과빌리루빈혈증,497,208,1324,245,649608,511581,138027,2023,70_79
입원,C09,편도의 악성 신생물,499,206,5335,753,2277617,2047541,230076,2023,70_79
입원,G70,중증근무력증 및 기타 근신경장애,500,205,7506,499,2414013,2049032,364981,2023,70_79
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_
입원,U07,U07의 응급사용,2,86306,827410,135513,249580365,211137960,38442405,2023,80_
입원,J18,상세불명 병원체의 폐렴,3,67787,1207942,120210,368339562,290136616,78202946,2023,80_
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,4,48925,332737,58408,5326541,4284794,1041747,2023,80_
입원,H25,노년백내장,5,47033,72837,69896,80794657,64782928,16011729,2023,80_
입원,I63,뇌경색증,6,41066,3202448,170479,616465222,490150734,126314488,2023,80_
입원,A41,기타 패혈증,7,38825,698315,80743,171443440,137018295,34425145,2023,80_
입원,S72,대퇴골의 골절,8,34378,1574965,101071,372759088,282263140,90495948,2023,80_
입원,S32,요추 및 골반의 골절,9,32408,643140,52555,120468685,88884134,31584551,2023,80_
입원,S22,"늑골, 흉골 및 흉추의 골절",10,25031,408294,36146,81311595,60036513,21275082,2023,80_
입원,I50,심부전,11,20539,413685,37777,119482047,94117858,25364189,2023,80_
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,12,20188,159695,24733,43036477,32913453,10123024,2023,80_
입원,N39,비뇨계통의 기타 장애,13,19106,277272,27803,84420210,65487924,18932286,2023,80_
입원,M48,기타 척추병증,14,17104,275994,25383,56758891,42215309,14543582,2023,80_
입원,J15,달리 분류되지 않은 세균성 폐렴,15,15701,284213,28271,70244649,55672040,14572609,2023,80_
입원,R42,어지럼증 및 어지럼,16,15494,38151,17273,12884724,8966758,3917966,2023,80_
입원,E11,2형 당뇨병,17,15483,365438,28960,56203925,42845691,13358234,2023,80_
입원,G81,편마비,18,15463,2493162,105880,287402509,220430151,66972358,2023,80_
입원,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",19,15404,95720,17775,5962474,4578373,1384101,2023,80_
입원,K80,담석증,20,15148,215469,24994,114607156,87986502,26620654,2023,80_
입원,N18,만성 신장병,21,14979,856113,56277,182030190,155027467,27002723,2023,80_
입원,G20,파킨슨병,22,13923,1927743,87103,205551613,169193272,36358341,2023,80_
입원,S06,두개내손상,23,13225,419457,30805,123825306,100568116,23257190,2023,80_
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_
입원,I10,본태성(원발성) 고혈압,25,12539,524834,32120,47630339,35034855,12595484,2023,80_
입원,I20,협심증,26,11902,101528,15646,64810774,57160976,7649798,2023,80_
입원,M17,무릎관절증,27,11457,286159,19345,99001660,75355786,23645874,2023,80_
입원,R50,기타 및 원인미상의 열,28,11022,69476,12734,14109586,10504980,3604606,2023,80_
입원,C34,기관지 및 폐의 악성 신생물,29,10896,285909,28443,107147883,96524817,10623066,2023,80_
입원,Z20,전염성 질환에 접촉 및 노출,30,10491,60372,12356,1578921,1260173,318748,2023,80_
입원,N10,급성 세뇨관-간질신장염,31,10022,146214,14447,44503498,34109184,10394314,2023,80_
입원,N17,급성 신부전,32,9884,163235,15883,62505919,49366087,13139832,2023,80_
입원,R06,호흡의 이상,33,9129,67751,11603,14826633,11312865,3513768,2023,80_
입원,K92,소화계통의 기타 질환,34,8745,68098,11467,27858855,21628132,6230723,2023,80_
입원,S52,아래팔의 골절,35,8696,121129,11944,38629662,29017156,9612506,2023,80_
입원,R10,복부 및 골반 통증,36,8472,25704,9691,8546959,6319114,2227845,2023,80_
입원,J44,기타 만성 폐쇄성 폐질환,37,7792,245400,17309,45838950,35364519,10474431,2023,80_
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_
입원,M51,기타 추간판장애,39,7506,95357,9977,24995756,18597488,6398268,2023,80_
입원,C16,위의 악성 신생물,40,7215,204278,18473,71952904,64227999,7724905,2023,80_
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,41,7204,136794,20050,64984848,59637560,5347288,2023,80_
입원,H81,전정기능의 장애,42,6998,35230,8108,9412539,6693197,2719342,2023,80_
입원,H26,기타 백내장,43,6671,10365,9171,11983848,9621097,2362751,2023,80_
입원,I21,급성 심근경색증,44,6550,85876,9953,80436841,72956329,7480512,2023,80_
입원,I46,심장정지,45,6537,22501,7462,20113428,16071892,4041536,2023,80_
입원,C18,결장의 악성 신생물,46,6335,240743,19359,79201807,70574677,8627130,2023,80_
입원,C22,간 및 간내 담관의 악성 신생물,47,6156,154770,15955,62169702,55583528,6586174,2023,80_
입원,I48,심방세동 및 조동,48,6114,84921,9310,26571538,21400521,5171017,2023,80_
입원,I61,뇌내출혈,49,6111,574710,29829,121622220,99724842,21897378,2023,80_
입원,K81,담낭염,50,5666,96257,9763,39595099,30166494,9428605,2023,80_
입원,R07,목구멍 및 가슴의 통증,51,5610,11871,6381,6087236,4666971,1420265,2023,80_
입원,C61,전립선의 악성 신생물,52,5559,169950,13627,32518317,28905899,3612418,2023,80_
입원,F03,상세불명의 치매,53,5540,564746,24406,48936034,36646105,12289929,2023,80_
입원,S82,발목을 포함한 아래다리의 골절,54,5346,127969,9477,27767946,20772346,6995600,2023,80_
입원,R55,실신 및 허탈,55,5337,12348,5844,6244144,4514398,1729746,2023,80_
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,56,5332,69123,7944,24707190,19031248,5675942,2023,80_
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_
입원,S42,어깨 및 위팔의 골절,58,5234,104169,8565,29624621,22202148,7422473,2023,80_
입원,L89,욕창궤양 및 압박부위,59,5154,235156,12564,29912166,22753868,7158298,2023,80_
입원,N40,전립선증식증,60,4951,36726,6787,11770868,8943527,2827341,2023,80_
입원,G30,알츠하이머병,61,4622,552232,24537,49441201,37324763,12116438,2023,80_
입원,M54,등통증,62,4589,46267,6251,7239926,5317273,1922653,2023,80_
입원,J96,달리 분류되지 않은 호흡부전,63,4502,120465,8653,54438169,43293953,11144216,2023,80_
입원,E14,상세불명의 당뇨병,64,4501,101271,8109,16555186,12551723,4003463,2023,80_
입원,I25,만성 허혈심장병,65,4489,51275,6322,29659300,25830473,3828827,2023,80_
입원,J45,천식,66,4374,114603,8180,17026314,12979704,4046610,2023,80_
입원,C67,방광의 악성 신생물,67,4339,93167,9912,30101140,26847235,3253905,2023,80_
입원,J20,급성 기관지염,68,4237,31756,4870,5750663,4352473,1398190,2023,80_
입원,L03,연조직염,69,4222,53155,5459,12367585,9373547,2994038,2023,80_
입원,A04,기타 세균성 장감염,69,4222,69585,6296,21561677,16988282,4573395,2023,80_
입원,K25,위궤양,71,4131,46933,5762,19164835,14938136,4226699,2023,80_
입원,R57,달리 분류되지 않은 쇼크,72,3987,56019,5597,37287697,29525949,7761748,2023,80_
입원,I67,기타 뇌혈관질환,73,3984,78281,6664,22182823,18177496,4005327,2023,80_
입원,J40,급성인지 만성인지 명시되지 않은 기관지염,74,3956,34218,4586,6866951,5215881,1651070,2023,80_
입원,K40,사타구니탈장,75,3951,16565,4383,10874581,8343639,2530942,2023,80_
입원,D64,기타 빈혈,76,3923,27926,5165,8464853,6550135,1914718,2023,80_
입원,K83,담도의 기타 질환,77,3876,48280,5892,22291782,17664336,4627446,2023,80_
입원,K59,기타 기능성 장장애,78,3371,17372,3937,3790778,2894724,896054,2023,80_
입원,G45,일과성 뇌허혈발작 및 관련 증후군,79,3366,28207,4293,8633706,6045802,2587904,2023,80_
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_
입원,B02,대상포진,81,3275,36606,4128,7589156,5771789,1817367,2023,80_
입원,C25,췌장의 악성 신생물,82,3239,102313,10569,38955008,35328603,3626405,2023,80_
입원,I35,비류마티스성 대동맥판장애,83,3154,55046,5432,90845089,82797783,8047306,2023,80_
입원,R51,두통,84,3043,7645,3326,2578933,1827753,751180,2023,80_
입원,K63,장의 기타 질환,85,2895,25621,3723,13486537,10458387,3028150,2023,80_
입원,K29,위염 및 십이지장염,86,2891,14974,3334,3699575,2839543,860032,2023,80_
입원,S01,머리의 열린상처,87,2872,8722,3076,2717566,1961631,755935,2023,80_
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",88,2844,21622,3400,3253574,2435835,817739,2023,80_
입원,C24,담도의 기타 및 상세불명 부분의 악성 신생물,89,2822,96817,9111,42627270,38724315,3902955,2023,80_
입원,G82,하반신마비 및 사지마비,90,2750,382554,17571,50610622,39276151,11334471,2023,80_
입원,J84,기타 간질성 폐질환,91,2731,58668,5418,18974775,15614252,3360523,2023,80_
입원,K35,급성 충수염,92,2679,23593,3431,14154849,10458616,3696233,2023,80_
입원,N30,방광염,93,2656,26379,3326,7217180,5597938,1619242,2023,80_
입원,I26,폐색전증,94,2594,64405,5031,18510570,14460987,4049583,2023,80_
입원,C20,직장의 악성 신생물,95,2553,111819,8394,29992980,26670971,3322009,2023,80_
입원,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람,96,2521,4405,3405,1159181,954061,205120,2023,80_
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_
입원,M75,어깨병변,98,2489,29129,3075,11928893,9003060,2925833,2023,80_
입원,M19,기타 관절증,99,2284,40604,3695,15259411,11458331,3801080,2023,80_
입원,K64,치핵 및 항문주위정맥혈전증,100,2257,6311,2375,2986733,2302897,683836,2023,80_
입원,R40,"기면, 혼미 및 혼수",101,2239,50115,4051,7468172,5639561,1828611,2023,80_
입원,K55,장의 혈관장애,102,2229,31718,3211,15078362,11675437,3402925,2023,80_
입원,I71,대동맥동맥류 및 박리,103,2215,41439,4070,43319548,37939943,5379605,2023,80_
입원,N20,신장 및 요관의 결석,104,2173,15925,3014,8283894,6370617,1913277,2023,80_
입원,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,105,2168,61905,4548,20918343,19967622,950721,2023,80_
입원,M80,병적 골절을 동반한 골다공증,106,2149,27776,3004,6541174,4895218,1645956,2023,80_
입원,R11,구역 및 구토,107,2106,7350,2331,2089938,1574186,515752,2023,80_
입원,M00,화농성 관절염,108,2105,54330,3600,14519199,10944149,3575050,2023,80_
입원,K21,위-식도역류병,109,2080,14546,2524,2969726,2266836,702890,2023,80_
입원,I44,방실차단 및 좌각차단,110,2077,21454,2851,24186047,21625731,2560316,2023,80_
입원,K75,기타 염증성 간질환,111,2063,40843,3477,14834159,11508007,3326152,2023,80_
입원,I49,기타 심장부정맥,112,2050,23426,2877,15527096,13700609,1826487,2023,80_
입원,R31,상세불명의 혈뇨,113,1967,9365,2441,3114767,2399704,715063,2023,80_
입원,M47,척추증,114,1962,53042,3738,9387620,7106538,2281082,2023,80_
입원,K85,급성 췌장염,115,1958,24312,2813,9057517,6939032,2118485,2023,80_
입원,M79,달리 분류되지 않은 기타 연조직장애,116,1945,16959,2519,2643571,1982151,661420,2023,80_
입원,R04,기도출혈,117,1889,7907,2258,4388298,3421509,966789,2023,80_
입원,D13,기타 및 부위불명의 소화계통의 양성 신생물,118,1836,10426,2119,5328318,4137635,1190683,2023,80_
입원,I42,심근병증,119,1833,46276,3848,14912795,12792243,2120552,2023,80_
입원,K62,항문 및 직장의 기타 질환,120,1773,17708,2415,6701109,5132785,1568324,2023,80_
입원,H35,기타 망막장애,121,1768,16348,2422,5994247,4847019,1147228,2023,80_
입원,K05,치은염 및 치주질환,122,1759,4064,2649,374585,285864,88721,2023,80_
입원,M43,기타 변형성 등병증,123,1740,28223,2435,8533066,6393360,2139706,2023,80_
입원,J81,폐부종,124,1721,24919,2499,8043102,6323824,1719278,2023,80_
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",125,1694,7456,1854,3264373,2548249,716124,2023,80_
입원,S92,발목을 제외한 발의 골절,126,1689,26895,2345,5265306,3924279,1341027,2023,80_
입원,K08,치아 및 지지구조의 기타 장애,127,1679,2880,3348,2422720,1724690,698030,2023,80_
입원,A16,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,128,1663,37783,3312,13575376,12884158,691218,2023,80_
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,129,1647,11919,2044,4781526,3829574,951952,2023,80_
입원,D50,철결핍빈혈,130,1606,13851,2080,3211671,2477997,733674,2023,80_
입원,S62,손목 및 손부위의 골절,131,1592,13311,1903,3511778,2622563,889215,2023,80_
입원,K74,간의 섬유증 및 경변증,132,1580,34283,3262,8956702,6935020,2021682,2023,80_
입원,I70,죽상경화증,133,1579,31953,2871,16288378,12670924,3617454,2023,80_
입원,I69,뇌혈관질환의 후유증,134,1577,139064,6238,14317316,10850627,3466689,2023,80_
입원,C50,유방의 악성 신생물,135,1562,53222,3920,12549416,11064854,1484562,2023,80_
입원,I11,고혈압성 심장병,136,1552,40093,2823,6151183,4630035,1521148,2023,80_
입원,I65,뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착,137,1547,23547,2343,9399097,7816101,1582996,2023,80_
입원,K26,십이지장궤양,138,1527,22750,2327,9835912,7675667,2160245,2023,80_
입원,F01,혈관성 치매,139,1520,197985,8173,18105444,13675406,4430038,2023,80_
입원,I62,기타 비외상성 두개내출혈,140,1515,84598,4943,19111970,15744017,3367953,2023,80_
입원,K57,장의 게실병,141,1494,20321,2267,8615019,6615431,1999588,2023,80_
입원,R13,삼킴곤란,142,1472,97295,4687,10225496,7819501,2405995,2023,80_
입원,J12,달리 분류되지 않은 바이러스폐렴,143,1466,18695,2048,7446205,5907835,1538370,2023,80_
입원,I60,거미막하출혈,144,1459,115812,6138,35722986,30560164,5162822,2023,80_
입원,I64,출혈 또는 경색증으로 명시되지 않은 뇌졸중,145,1416,34819,2634,5299906,3918055,1381851,2023,80_
입원,I95,저혈압,146,1408,9429,1691,2552847,1944719,608128,2023,80_
입원,K65,복막염,147,1380,23320,2141,13207084,10170595,3036489,2023,80_
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_
입원,R56,달리 분류되지 않은 경련,149,1359,10116,1747,4237741,3126919,1110822,2023,80_
